Institute,AcademicProgramName,Quota,SeatType,Gender,OpeningRank,ClosingRank,Round1OpeningRank,Round1ClosingRank,Round2OpeningRank,Round2ClosingRank,Round3OpeningRank,Round3ClosingRank,Round4OpeningRank,Round4ClosingRank,Round5OpeningRank,Round5ClosingRank,State,StateId,InstituteId,Type,Id
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2278,2280,0,0,0,0,0,0,0,0,0,0,Madhya Pradesh,5,155,IIIT,155P112
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,"Mathematics and Scientific Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1020,1495,0,0,0,0,0,0,0,0,0,0,Madhya Pradesh,5,155,IIIT,155P113
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7315,8347,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P114
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15583,20727,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P115
"Birla Institute of Technology, Deoghar Off-Campus",COMPUTER SCIENCE AND ENGINEERING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,1474,1474,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P116
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),48600,58559,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P117
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,33283,52390,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P118
"Birla Institute of Technology, Deoghar Off-Campus",COMPUTER SCIENCE AND ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,2696,2696,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P119
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4801,11134,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P120
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2286,5946,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P121
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,15452,18401,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P122
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),76393,123321,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P123
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,71807,108739,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P124
"Birla Institute of Technology, Deoghar Off-Campus",COMPUTER SCIENCE AND ENGINEERING (BTech),HS,OPEN (PwD),Gender-Neutral,3703,3703,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P125
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,21014,24360,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P126
"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,9357,28901,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P127
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9213,9848,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P128
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,21014,24639,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P129
"Birla Institute of Technology, Deoghar Off-Campus",ELECTRICAL AND ELECTRONICS ENGINEERING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,1694,1694,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P130
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),66329,67747,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P131
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,55597,65767,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P132
"Birla Institute of Technology, Deoghar Off-Campus",ELECTRICAL AND ELECTRONICS ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,2686,2686,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P133
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10557,12130,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P134
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6199,6236,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P135
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,24888,26690,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P136
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),92865,146011,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P137
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,115356,136898,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P138
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,24931,29889,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P139
"Birla Institute of Technology, Deoghar Off-Campus","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,15410,22535,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P140
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9346,9697,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P141
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,20679,23326,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P142
"Birla Institute of Technology, Deoghar Off-Campus",ELECTRONICS AND COMMUNICATION ENGINEERING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,1909,1909,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P143
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),63373,66284,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P144
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,58710,64027,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P145
"Birla Institute of Technology, Deoghar Off-Campus",ELECTRONICS AND COMMUNICATION ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,3517,3517,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P146
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11524,12505,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P147
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5888,6596,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P148
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,18842,23468,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P149
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),120593,140619,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P150
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,91331,122559,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P151
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,26582,27239,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P152
"Birla Institute of Technology, Deoghar Off-Campus","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,33848,36643,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P153
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10281,11089,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P154
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,23106,25798,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P155
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),70086,74389,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P156
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,60972,71794,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P157
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11270,12740,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P158
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,6576,6696,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P159
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,24657,26928,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P160
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),143194,153678,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P161
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,96295,140478,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P162
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,29104,29929,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P163
"Birla Institute of Technology, Deoghar Off-Campus","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,32874,30298,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,216,GFTI,216P164
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2616,3550,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P165
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,7881,9820,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P166
"Birla Institute of Technology, Mesra, Ranchi",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,1536,1536,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P167
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),28928,37198,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P168
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,17179,23973,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P169
"Birla Institute of Technology, Mesra, Ranchi",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING (BTech),AI,OPEN (PwD),Gender-Neutral,1547,1547,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P170
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6317,6253,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P171
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3058,3333,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P172
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7452,7938,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P173
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),42703,59663,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P174
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,31940,43055,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P175
"Birla Institute of Technology, Mesra, Ranchi",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING (BTech),HS,OPEN (PwD),Gender-Neutral,2202,2202,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P176
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,9766,12128,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P177
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3602,9722,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P178
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8604,8666,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P179
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,19283,21302,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P180
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),63804,63871,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P181
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,44586,54835,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P182
"Birla Institute of Technology, Mesra, Ranchi",BIO TECHNOLOGY (BTech),AI,OPEN (PwD),Gender-Neutral,3566,3566,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P183
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8396,11127,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P184
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4899,5041,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P185
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,15011,19279,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P186
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),84318,113024,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P187
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,91369,109656,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P188
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,24117,24556,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P189
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,18870,32169,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P190
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7436,8090,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P191
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15593,19572,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P192
"Birla Institute of Technology, Mesra, Ranchi",CHEMICAL ENGINEERING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,1900,1900,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P193
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),45700,59063,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P194
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,38260,50717,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P195
"Birla Institute of Technology, Mesra, Ranchi",CHEMICAL ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,3703,3703,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P196
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10052,10670,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P197
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5210,5871,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P198
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,14620,19247,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P199
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),77556,109923,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P200
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,62760,88820,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P201
"Birla Institute of Technology, Mesra, Ranchi",CHEMICAL ENGINEERING (BTech),HS,OPEN (PwD),Gender-Neutral,3258,3258,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P202
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,15682,22127,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P203
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,6348,31339,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P204
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7689,8384,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P205
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,16076,19936,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P206
"Birla Institute of Technology, Mesra, Ranchi",CIVIL ENGINEERING (BTech),AI,OBC-NCL (PwD),Gender-Neutral,1804,1804,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P207
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),59458,64607,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P208
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,39328,53705,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P209
"Birla Institute of Technology, Mesra, Ranchi",CIVIL ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,2785,2785,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P210
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7696,10886,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P211
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3674,3966,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P212
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,13322,15080,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P213
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),94825,125739,0,0,0,0,0,0,0,0,0,0,Jharkhand,14,182,GFTI,182P214
