Institute,AcademicProgramName,Quota,SeatType,Gender,Round1OpeningRank,Round1ClosingRank,Round2OpeningRank,Round2ClosingRank,Round3OpeningRank,Round3ClosingRank,Round4OpeningRank,Round4ClosingRank,Round5OpeningRank,Round5ClosingRank,Round6OpeningRank,Round6ClosingRank,OpeningRank,ClosingRank,State,StateId,InstituteId,Type,Id
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,256698.0,364930.0,325461.0,415454.0,325461.0,415454.0,325461.0,415454.0,325461.0,415454.0,325461.0,415454.0,256698.0,415454.0,Sikkim,27,139,NIT,139MIO
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,30752.0,32644.0,51111.0,51111.0,51111.0,51111.0,51111.0,51111.0,51111.0,51111.0,51111.0,51111.0,30752.0,51111.0,Sikkim,27,139,NIT,139MISC
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,13881.0,13881.0,13881.0,13881.0,13881.0,13881.0,13881.0,13881.0,13881.0,13881.0,13881.0,13881.0,13881.0,13881.0,Sikkim,27,139,NIT,139MIST
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),18335.0,18335.0,18335.0,18335.0,18335.0,18335.0,18335.0,18335.0,18335.0,18335.0,18335.0,18335.0,18335.0,18335.0,Sikkim,27,139,NIT,139FION
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9549.0,9634.0,10298.0,10505.0,10298.0,10505.0,10298.0,10505.0,10298.0,10505.0,10298.0,10505.0,9549.0,10505.0,Sikkim,27,139,NIT,139MION
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,643.0,643.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,643.0,966.0,Sikkim,27,139,NIT,139MIONP
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),39506.0,39506.0,48511.0,48511.0,48511.0,48511.0,48511.0,48511.0,48511.0,48511.0,48511.0,48511.0,39506.0,48511.0,Sikkim,27,139,NIT,139FIO
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,24078.0,31018.0,27176.0,35024.0,27176.0,35024.0,27176.0,35024.0,27176.0,35024.0,27176.0,35535.0,24078.0,35535.0,Sikkim,27,139,NIT,139MIO
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7473.0,7473.0,7473.0,7473.0,7473.0,7473.0,7473.0,7473.0,7473.0,7473.0,7473.0,7473.0,7473.0,7473.0,Sikkim,27,139,NIT,139FHSC
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4909.0,5307.0,5451.0,5780.0,5451.0,5780.0,5451.0,5780.0,5451.0,5780.0,5451.0,5780.0,4909.0,5780.0,Sikkim,27,139,NIT,139MISC
National Institute of Technology Sikkim,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,2695.0,Sikkim,27,139,NIT,139MIST
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,295354.0,331218.0,443508.0,460472.0,443508.0,460472.0,,,,,,,295354.0,460472.0,Sikkim,27,139,NIT,139MION
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),338000.0,338000.0,338000.0,338000.0,338000.0,338000.0,338000.0,338000.0,338000.0,338000.0,338000.0,338000.0,338000.0,338000.0,Sikkim,27,139,NIT,139FIO
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,295129.0,504723.0,295129.0,598816.0,295129.0,598816.0,295129.0,626461.0,295129.0,626461.0,295129.0,626461.0,295129.0,626461.0,Sikkim,27,139,NIT,139MIO
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,42389.0,56381.0,118383.0,118383.0,118383.0,118383.0,118383.0,118383.0,118383.0,118383.0,118383.0,118383.0,42389.0,118383.0,Sikkim,27,139,NIT,139MISC
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),14918.0,14918.0,20617.0,20617.0,20617.0,20617.0,20617.0,20617.0,20617.0,20617.0,20617.0,20617.0,14918.0,20617.0,Sikkim,27,139,NIT,139FIST
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,14424.0,14424.0,20323.0,20323.0,20323.0,20323.0,26390.0,26390.0,26390.0,26390.0,26390.0,26390.0,14424.0,26390.0,Sikkim,27,139,NIT,139MIST
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),20312.0,20312.0,22589.0,22589.0,22589.0,22589.0,22589.0,22589.0,22589.0,22589.0,22589.0,22589.0,20312.0,22589.0,Sikkim,27,139,NIT,139FION
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12217.0,12526.0,13137.0,14195.0,13137.0,14195.0,13137.0,14195.0,13391.0,14638.0,13391.0,14638.0,12217.0,14638.0,Sikkim,27,139,NIT,139MION
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),51058.0,54848.0,57002.0,57542.0,57002.0,57542.0,57002.0,58351.0,57002.0,58351.0,58351.0,59372.0,51058.0,59372.0,Sikkim,27,139,NIT,139FIO
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,24282.0,39937.0,35231.0,43501.0,35231.0,43501.0,35231.0,45364.0,35231.0,45405.0,35231.0,45924.0,24282.0,45924.0,Sikkim,27,139,NIT,139MIO
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6579.0,6579.0,6579.0,6579.0,6579.0,6579.0,6579.0,6579.0,6894.0,6894.0,6894.0,6894.0,6579.0,6894.0,Sikkim,27,139,NIT,139MISC
National Institute of Technology Sikkim,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2245.0,2245.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,2245.0,3011.0,Sikkim,27,139,NIT,139MIST
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7743.0,7743.0,8386.0,8386.0,8386.0,8386.0,8524.0,8524.0,8524.0,8524.0,8668.0,8668.0,7743.0,8668.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),20598.0,20598.0,20876.0,20876.0,20876.0,20876.0,20876.0,20876.0,20876.0,20876.0,20876.0,20876.0,20598.0,20876.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,17208.0,17681.0,17900.0,18524.0,17900.0,18524.0,18473.0,19248.0,18473.0,19248.0,18473.0,19248.0,17208.0,19248.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),55216.0,60190.0,55216.0,63833.0,55216.0,63833.0,55216.0,63833.0,55216.0,63833.0,63833.0,65082.0,55216.0,65082.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,45926.0,54603.0,54254.0,59230.0,54254.0,59230.0,54254.0,59363.0,54254.0,59363.0,54254.0,60161.0,45926.0,60161.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,8016.0,8751.0,9235.0,9390.0,9235.0,9390.0,9390.0,9866.0,9390.0,9866.0,9390.0,9866.0,8016.0,9866.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2836.0,2836.0,3294.0,3294.0,3294.0,3294.0,3709.0,3709.0,3709.0,3709.0,3709.0,3709.0,2836.0,3709.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8987.0,8987.0,9385.0,9385.0,9385.0,9385.0,9385.0,9385.0,9385.0,9385.0,9385.0,9385.0,8987.0,9385.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6646.0,6646.0,7433.0,7433.0,7433.0,7433.0,7555.0,7555.0,7875.0,7875.0,7875.0,7875.0,6646.0,7875.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),13133.0,13133.0,15080.0,15080.0,15080.0,15080.0,19631.0,19631.0,19631.0,19631.0,19631.0,19631.0,13133.0,19631.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,13878.0,14191.0,14681.0,16297.0,14681.0,16297.0,16184.0,17223.0,16184.0,17282.0,16184.0,18150.0,13878.0,18150.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,698.0,Andhra Pradesh,20,153,NIT,153MIONP
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),36464.0,36464.0,36464.0,36464.0,36464.0,36464.0,50922.0,50922.0,50922.0,50922.0,50922.0,50922.0,36464.0,50922.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,38455.0,38938.0,42491.0,47515.0,42491.0,47515.0,42491.0,50060.0,42491.0,50646.0,42491.0,51667.0,38455.0,51667.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4518.0,5571.0,7737.0,7864.0,7737.0,7864.0,7737.0,8173.0,7737.0,8173.0,7737.0,8173.0,4518.0,8173.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2809.0,2809.0,2887.0,2887.0,2887.0,2887.0,2887.0,2887.0,2887.0,2887.0,2887.0,2887.0,2809.0,2887.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),8322.0,8322.0,8322.0,8322.0,8322.0,8322.0,8322.0,8322.0,8322.0,8322.0,8322.0,8322.0,8322.0,8322.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7099.0,7630.0,7630.0,7099.0,7630.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),16136.0,16136.0,19966.0,19966.0,19966.0,19966.0,19966.0,19966.0,19966.0,19966.0,19966.0,19966.0,16136.0,19966.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,14215.0,15956.0,15826.0,17208.0,15826.0,17208.0,17084.0,17900.0,17084.0,17900.0,17084.0,17900.0,14215.0,17900.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),49343.0,49343.0,50537.0,50537.0,50537.0,50537.0,50537.0,50537.0,50537.0,50537.0,55960.0,55960.0,49343.0,55960.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,38000.0,43409.0,38000.0,49439.0,38000.0,49439.0,38000.0,49439.0,38000.0,49439.0,38000.0,50671.0,38000.0,50671.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1469.0,1469.0,1549.0,1549.0,1549.0,1549.0,1549.0,1549.0,1549.0,1549.0,1549.0,1549.0,1469.0,1549.0,Andhra Pradesh,20,153,NIT,153MIOP
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7904.0,8056.0,8056.0,8111.0,8056.0,8111.0,8056.0,8111.0,8056.0,8111.0,8056.0,8111.0,7904.0,8111.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2368.0,2368.0,2368.0,2368.0,2368.0,2368.0,2368.0,2368.0,2368.0,2368.0,2368.0,2368.0,2368.0,2368.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),15129.0,15129.0,18629.0,18629.0,18629.0,18629.0,19839.0,19839.0,19839.0,19839.0,19839.0,19839.0,15129.0,19839.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,11980.0,13555.0,13662.0,15324.0,13662.0,15324.0,13886.0,15324.0,13886.0,15324.0,13886.0,15324.0,11980.0,15324.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),46905.0,46905.0,45825.0,45825.0,45825.0,45825.0,45825.0,45825.0,45825.0,45825.0,45825.0,45825.0,45825.0,46905.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,35821.0,38453.0,36566.0,40629.0,36566.0,40629.0,36566.0,40629.0,36566.0,40629.0,36566.0,41084.0,35821.0,41084.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6146.0,6464.0,6730.0,6833.0,6730.0,6833.0,6730.0,7190.0,6730.0,7190.0,6730.0,7190.0,6146.0,7190.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2541.0,2541.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2797.0,2867.0,2867.0,2541.0,2867.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),9041.0,9041.0,9041.0,9041.0,9041.0,9041.0,9041.0,9041.0,9041.0,9041.0,9311.0,9311.0,9041.0,9311.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6631.0,6703.0,6948.0,7149.0,6948.0,7149.0,7149.0,7177.0,7232.0,7284.0,7232.0,7284.0,6631.0,7284.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),17913.0,17913.0,20977.0,20977.0,20977.0,20977.0,20977.0,20977.0,20977.0,20977.0,20977.0,20977.0,17913.0,20977.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,15606.0,16384.0,15647.0,17333.0,15647.0,17333.0,15647.0,18058.0,15647.0,18058.0,15647.0,18058.0,15606.0,18058.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),47159.0,57864.0,55960.0,63151.0,55960.0,63151.0,55960.0,63151.0,55960.0,63151.0,62031.0,64084.0,47159.0,64084.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,36984.0,46774.0,38549.0,49304.0,38549.0,49304.0,38549.0,49732.0,38549.0,51258.0,38549.0,51258.0,36984.0,51258.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8822.0,8822.0,8822.0,8822.0,8822.0,8822.0,8822.0,8822.0,8822.0,8822.0,8822.0,8822.0,8822.0,8822.0,Andhra Pradesh,20,153,NIT,153FHSC
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6132.0,6773.0,6132.0,6773.0,6132.0,6773.0,6132.0,6773.0,6132.0,6773.0,6132.0,6773.0,6132.0,6773.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3003.0,3133.0,3133.0,3380.0,3133.0,3380.0,3133.0,3632.0,3133.0,3632.0,3133.0,3632.0,3003.0,3632.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8654.0,8654.0,8654.0,8654.0,8654.0,8654.0,8654.0,8654.0,8654.0,8654.0,8654.0,8654.0,8654.0,8654.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6071.0,6166.0,6796.0,6859.0,6796.0,6859.0,6889.0,7089.0,6889.0,7089.0,7271.0,7311.0,6071.0,7311.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),15765.0,15765.0,18996.0,18996.0,18996.0,18996.0,18996.0,18996.0,18996.0,18996.0,18996.0,18996.0,15765.0,18996.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,13137.0,14452.0,15629.0,15865.0,15629.0,15865.0,15731.0,16261.0,15731.0,16261.0,15731.0,16261.0,13137.0,16261.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,684.0,Andhra Pradesh,20,153,NIT,153MIONP
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),47106.0,50203.0,51638.0,54241.0,51638.0,54241.0,53203.0,55035.0,53203.0,55035.0,53203.0,55035.0,47106.0,55035.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,25557.0,42596.0,41558.0,47606.0,41558.0,47606.0,41558.0,49007.0,41558.0,49220.0,41558.0,49309.0,25557.0,49309.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,Andhra Pradesh,20,153,NIT,153MIOP
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6612.0,6612.0,8427.0,8427.0,8427.0,8427.0,8427.0,8427.0,9400.0,9400.0,9400.0,9400.0,6612.0,9400.0,Andhra Pradesh,20,153,NIT,153FHSC
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6032.0,7113.0,7749.0,7954.0,7749.0,7954.0,7749.0,7954.0,7749.0,7954.0,7749.0,7954.0,6032.0,7954.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1438.0,2008.0,2324.0,2377.0,2324.0,2377.0,2324.0,2377.0,2324.0,2377.0,2324.0,2377.0,1438.0,2377.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),2870.0,2870.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,2870.0,3906.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,2316.0,2321.0,2321.0,2349.0,2321.0,2349.0,2321.0,2349.0,2321.0,2349.0,2321.0,2349.0,2316.0,2349.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS (PwD),Gender-Neutral,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,Andhra Pradesh,20,153,NIT,153MIEP
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),7063.0,7736.0,7063.0,7736.0,7063.0,7736.0,7063.0,7736.0,7063.0,7736.0,7063.0,7736.0,7063.0,7736.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4607.0,6630.0,4607.0,6789.0,4607.0,6789.0,4607.0,6789.0,4607.0,6789.0,4607.0,6789.0,4607.0,6789.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),10450.0,19173.0,10450.0,19173.0,10450.0,19173.0,10450.0,19173.0,10450.0,19173.0,10450.0,19173.0,10450.0,19173.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,9610.0,17114.0,9610.0,17309.0,9610.0,17309.0,9610.0,17309.0,9610.0,17309.0,9610.0,17309.0,9610.0,17309.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,Andhra Pradesh,20,153,NIT,153MIOP
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,Andhra Pradesh,20,153,NIT,153FHSC
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,448.0,2762.0,448.0,3397.0,448.0,3397.0,448.0,3397.0,448.0,3397.0,448.0,3397.0,448.0,3397.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1545.0,1545.0,1545.0,1545.0,1545.0,1545.0,1545.0,1545.0,1545.0,1545.0,1545.0,1545.0,1545.0,1545.0,Andhra Pradesh,20,153,NIT,153FIST
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1215.0,1500.0,1215.0,1500.0,1215.0,1500.0,1215.0,1500.0,1215.0,1500.0,1215.0,1500.0,1215.0,1500.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3829.0,3829.0,4014.0,4014.0,4014.0,4014.0,4014.0,4014.0,4014.0,4014.0,4014.0,4014.0,3829.0,4014.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2248.0,2444.0,2329.0,2480.0,2329.0,2480.0,2329.0,2480.0,2329.0,2480.0,2329.0,2722.0,2248.0,2722.0,Andhra Pradesh,20,153,NIT,153MIE
